date,time,item_name,transaction_type,own_cup,surcharge,customer_id,timestamp,hour,price,production_cost,item_type,drink_temperature,drink_type,gross_margin_pct,revenue,gross_margin,day_of_week,day_name,month,month_name,year,quarter,is_weekend,is_drink,is_merchandise,season,time_period,customer_visit_number,customer_total_spent,customer_avg_spend,is_morning,is_lunch,is_afternoon,week_of_year,day_of_year,post_surcharge,price_tier,margin_tier,product_category
2023-01-26,14:03:09,Cold Brew,Takeout,False,False,18308,2023-01-26 14:03:09,14,4.75,1.35,Drink,Cold,Coffee,71.57894736842105,4.75,3.4,3,Thursday,1,January,2023,1,False,True,False,Winter,"Afternoon
(12-15)",21,88.75,4.226190476190476,False,True,False,4,26,0,High,High,Coffee
2023-01-26,14:14:36,Americano,Takeout,False,False,12087,2023-01-26 14:14:36,14,3.5,1.0,Drink,Hot,Coffee,71.42857142857143,3.5,2.5,3,Thursday,1,January,2023,1,False,True,False,Winter,"Afternoon
(12-15)",1,3.5,3.5,False,True,False,4,26,0,Low,Low,Coffee
2023-01-26,14:20:35,Latte,Dine-in,False,False,17349,2023-01-26 14:20:35,14,4.5,1.2,Drink,Hot,Coffee,73.33333333333333,4.5,3.3,3,Thursday,1,January,2023,1,False,True,False,Winter,"Afternoon
(12-15)",1,4.5,4.5,False,True,False,4,26,0,Medium,Medium,Coffee
2023-01-26,14:40:50,Espresso,Takeout,True,False,5900,2023-01-26 14:40:50,14,3.0,0.8,Drink,Hot,Coffee,73.33333333333334,3.0,2.2,3,Thursday,1,January,2023,1,False,True,False,Winter,"Afternoon
(12-15)",121,782.55,6.467355371900826,False,True,False,4,26,0,Low,Low,Coffee
2023-01-26,14:40:50,Espresso,Takeout,True,False,5900,2023-01-26 14:40:50,14,3.0,0.8,Drink,Hot,Coffee,73.33333333333334,3.0,2.2,3,Thursday,1,January,2023,1,False,True,False,Winter,"Afternoon
(12-15)",121,794.55,6.512704918032787,False,True,False,4,26,0,Low,Low,Coffee
2023-01-26,14:40:50,Tote Bag,Takeout,,False,5900,2023-01-26 14:40:50,14,12.0,4.0,Merchandise,,,66.66666666666666,12.0,8.0,3,Thursday,1,January,2023,1,False,False,True,Winter,"Afternoon
(12-15)",122,782.55,6.467355371900826,False,True,False,4,26,0,Premium,Premium,Merchandise
2023-01-26,14:40:50,Tote Bag,Takeout,,False,5900,2023-01-26 14:40:50,14,12.0,4.0,Merchandise,,,66.66666666666666,12.0,8.0,3,Thursday,1,January,2023,1,False,False,True,Winter,"Afternoon
(12-15)",122,794.55,6.512704918032787,False,True,False,4,26,0,Premium,Premium,Merchandise
2023-01-26,14:49:15,Green Tea,Takeout,False,False,10167,2023-01-26 14:49:15,14,2.9,0.2,Drink,Hot,Tea,93.10344827586206,2.9,2.6999999999999997,3,Thursday,1,January,2023,1,False,True,False,Winter,"Afternoon
(12-15)",169,857.65,5.074852071005917,False,True,False,4,26,0,Low,Low,Tea
2023-01-26,15:02:17,Green Tea,Takeout,False,False,28615,2023-01-26 15:02:17,15,2.9,0.2,Drink,Hot,Tea,93.10344827586206,2.9,2.6999999999999997,3,Thursday,1,January,2023,1,False,True,False,Winter,"Afternoon
(12-15)",4,16.55,4.1375,False,False,True,4,26,0,Low,Low,Tea
2023-01-26,15:02:18,Cappuccino,Takeout,False,False,2287,2023-01-26 15:02:18,15,4.25,1.15,Drink,Hot,Coffee,72.94117647058825,4.25,3.1,3,Thursday,1,January,2023,1,False,True,False,Winter,"Afternoon
(12-15)",1,4.25,4.25,False,False,True,4,26,0,Medium,Medium,Coffee
2023-01-26,15:07:09,Cappuccino,Takeout,False,False,24356,2023-01-26 15:07:09,15,4.25,1.15,Drink,Hot,Coffee,72.94117647058825,4.25,3.1,3,Thursday,1,January,2023,1,False,True,False,Winter,"Afternoon
(12-15)",174,787.45,4.525574712643678,False,False,True,4,26,0,Medium,Medium,Coffee
2023-01-26,15:23:53,Latte,Dine-in,False,False,25510,2023-01-26 15:23:53,15,4.5,1.2,Drink,Hot,Coffee,73.33333333333333,4.5,3.3,3,Thursday,1,January,2023,1,False,True,False,Winter,"Afternoon
(12-15)",5,20.15,4.029999999999999,False,False,True,4,26,0,Medium,Medium,Coffee
2023-01-26,15:48:43,Cappuccino,Takeout,True,False,19067,2023-01-26 15:48:43,15,4.25,1.15,Drink,Hot,Coffee,72.94117647058825,4.25,3.1,3,Thursday,1,January,2023,1,False,True,False,Winter,"Afternoon
(12-15)",4,17.55,4.3875,False,False,True,4,26,0,Medium,Medium,Coffee
2023-01-27,07:03:17,Latte,Dine-in,False,False,26088,2023-01-27 07:03:17,7,4.5,1.2,Drink,Hot,Coffee,73.33333333333333,4.5,3.3,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",22,103.3,4.695454545454545,True,False,False,4,27,0,Medium,Medium,Coffee
2023-01-27,07:06:26,Matcha Latte,Takeout,True,False,27283,2023-01-27 07:06:26,7,5.25,1.6,Drink,Hot,Tea,69.52380952380952,5.25,3.65,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",15,67.8,4.52,True,False,False,4,27,0,High,High,Tea
2023-01-27,07:11:17,Iced Coffee,Takeout,False,False,7634,2023-01-27 07:11:17,7,4.0,1.1,Drink,Cold,Coffee,72.5,4.0,2.9,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",8,34.2,4.275,True,False,False,4,27,0,Low,Low,Coffee
2023-01-27,07:12:59,Chai Latte,Dine-in,False,False,24342,2023-01-27 07:12:59,7,4.9,1.5,Drink,Hot,Tea,69.38775510204081,4.9,3.4000000000000004,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",4,17.4,4.35,True,False,False,4,27,0,High,High,Tea
2023-01-27,07:20:29,Green Tea,Dine-in,False,False,21593,2023-01-27 07:20:29,7,2.9,0.2,Drink,Hot,Tea,93.10344827586206,2.9,2.6999999999999997,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",3,11.8,3.9333333333333336,True,False,False,4,27,0,Low,Low,Tea
2023-01-27,07:28:58,Cold Brew,Dine-in,False,False,5702,2023-01-27 07:28:58,7,4.75,1.35,Drink,Cold,Coffee,71.57894736842105,4.75,3.4,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",2,9.25,4.625,True,False,False,4,27,0,High,High,Coffee
2023-01-27,07:44:34,Green Tea,Takeout,False,False,3760,2023-01-27 07:44:34,7,2.9,0.2,Drink,Hot,Tea,93.10344827586206,2.9,2.6999999999999997,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",117,581.6,4.970940170940171,True,False,False,4,27,0,Low,Low,Tea
2023-01-27,07:44:35,Mocha,Dine-in,True,False,18396,2023-01-27 07:44:35,7,4.8,1.4,Drink,Hot,Coffee,70.83333333333334,4.8,3.4,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",5,22.45,4.49,True,False,False,4,27,0,High,High,Coffee
2023-01-27,07:50:47,Iced Matcha Latte,Dine-in,False,False,4704,2023-01-27 07:50:47,7,5.25,1.6,Drink,Cold,Tea,69.52380952380952,5.25,3.65,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",4,16.9,4.225,True,False,False,4,27,0,High,High,Tea
2023-01-27,08:01:12,Hot Chocolate,Takeout,False,False,15629,2023-01-27 08:01:12,8,4.25,1.1,Drink,Hot,Other,74.11764705882354,4.25,3.15,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",4,17.0,4.25,True,False,False,4,27,0,Medium,Medium,Other_Drink
2023-01-27,08:02:53,Iced Latte,Takeout,True,False,11170,2023-01-27 08:02:53,8,4.6,1.25,Drink,Cold,Coffee,72.82608695652173,4.6,3.3499999999999996,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",1,4.6,4.6,True,False,False,4,27,0,Medium,Medium,Coffee
2023-01-27,08:06:12,Hot Chocolate,Dine-in,False,False,17248,2023-01-27 08:06:12,8,4.25,1.1,Drink,Hot,Other,74.11764705882354,4.25,3.15,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",2,9.05,4.525,True,False,False,4,27,0,Medium,Medium,Other_Drink
2023-01-27,08:45:50,Green Tea,Dine-in,True,False,10167,2023-01-27 08:45:50,8,2.9,0.2,Drink,Hot,Tea,93.10344827586206,2.9,2.6999999999999997,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",170,860.5500000000001,5.062058823529412,True,False,False,4,27,0,Low,Low,Tea
2023-01-27,09:09:09,Latte,Takeout,False,False,21295,2023-01-27 09:09:09,9,4.5,1.2,Drink,Hot,Coffee,73.33333333333333,4.5,3.3,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",2,8.5,4.25,True,False,False,4,27,0,Medium,Medium,Coffee
2023-01-27,09:10:12,Iced Matcha Latte,Takeout,False,False,18132,2023-01-27 09:10:12,9,5.25,1.6,Drink,Cold,Tea,69.52380952380952,5.25,3.65,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",3,14.75,4.916666666666667,True,False,False,4,27,0,High,High,Tea
2023-01-27,09:13:33,Flat White,Takeout,True,False,28495,2023-01-27 09:13:33,9,4.75,1.25,Drink,Hot,Coffee,73.68421052631578,4.75,3.5,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",143,1153.8,8.068531468531468,True,False,False,4,27,0,High,High,Coffee
2023-01-27,09:29:49,Cappuccino,Takeout,True,False,904,2023-01-27 09:29:49,9,4.25,1.15,Drink,Hot,Coffee,72.94117647058825,4.25,3.1,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",114,693.45,6.082894736842106,True,False,False,4,27,0,Medium,Medium,Coffee
2023-01-27,09:31:47,Matcha Latte,Takeout,True,False,12098,2023-01-27 09:31:47,9,5.25,1.6,Drink,Hot,Tea,69.52380952380952,5.25,3.65,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",3,12.65,4.216666666666667,True,False,False,4,27,0,High,High,Tea
2023-01-27,09:45:03,Iced Matcha Latte,Takeout,False,False,17910,2023-01-27 09:45:03,9,5.25,1.6,Drink,Cold,Tea,69.52380952380952,5.25,3.65,4,Friday,1,January,2023,1,False,True,False,Winter,"Morning
(6-9)",116,756.45,6.521120689655173,True,False,False,4,27,0,High,High,Tea
2023-01-27,10:03:03,Cold Brew,Dine-in,False,False,19026,2023-01-27 10:03:03,10,4.75,1.35,Drink,Cold,Coffee,71.57894736842105,4.75,3.4,4,Friday,1,January,2023,1,False,True,False,Winter,"Midday
(9-12)",17,99.45,5.8500000000000005,True,False,False,4,27,0,High,High,Coffee
2023-01-27,10:31:34,Iced Coffee,Takeout,False,False,24920,2023-01-27 10:31:34,10,4.0,1.1,Drink,Cold,Coffee,72.5,4.0,2.9,4,Friday,1,January,2023,1,False,True,False,Winter,"Midday
(9-12)",2,8.5,4.25,True,False,False,4,27,0,Low,Low,Coffee
2023-01-27,11:19:07,Chai Latte,Takeout,False,False,18497,2023-01-27 11:19:07,11,4.9,1.5,Drink,Hot,Tea,69.38775510204081,4.9,3.4000000000000004,4,Friday,1,January,2023,1,False,True,False,Winter,"Midday
(9-12)",3,12.4,4.133333333333334,True,False,False,4,27,0,High,High,Tea
2023-01-27,11:47:53,Americano,Takeout,False,False,25702,2023-01-27 11:47:53,11,3.5,1.0,Drink,Hot,Coffee,71.42857142857143,3.5,2.5,4,Friday,1,January,2023,1,False,True,False,Winter,"Midday
(9-12)",215,1448.1,6.735348837209302,True,False,False,4,27,0,Low,Low,Coffee
2023-01-27,11:47:53,Americano,Takeout,False,False,25702,2023-01-27 11:47:53,11,3.5,1.0,Drink,Hot,Coffee,71.42857142857143,3.5,2.5,4,Friday,1,January,2023,1,False,True,False,Winter,"Midday
(9-12)",215,1466.1,6.7875,True,False,False,4,27,0,Low,Low,Coffee
2023-01-27,11:47:53,Coffee Beans (1 lb),Takeout,,False,25702,2023-01-27 11:47:53,11,18.0,8.0,Merchandise,,,55.55555555555556,18.0,10.0,4,Friday,1,January,2023,1,False,False,True,Winter,"Midday
(9-12)",216,1448.1,6.735348837209302,True,False,False,4,27,0,Premium,Premium,Merchandise
2023-01-27,11:47:53,Coffee Beans (1 lb),Takeout,,False,25702,2023-01-27 11:47:53,11,18.0,8.0,Merchandise,,,55.55555555555556,18.0,10.0,4,Friday,1,January,2023,1,False,False,True,Winter,"Midday
(9-12)",216,1466.1,6.7875,True,False,False,4,27,0,Premium,Premium,Merchandise
2023-01-27,12:01:18,Iced Latte,Dine-in,True,False,25413,2023-01-27 12:01:18,12,4.6,1.25,Drink,Cold,Coffee,72.82608695652173,4.6,3.3499999999999996,4,Friday,1,January,2023,1,False,True,False,Winter,"Midday
(9-12)",9,44.0,4.888888888888889,False,True,False,4,27,0,Medium,Medium,Coffee
2023-01-27,12:15:07,Iced Latte,Takeout,False,False,11455,2023-01-27 12:15:07,12,4.6,1.25,Drink,Cold,Coffee,72.82608695652173,4.6,3.3499999999999996,4,Friday,1,January,2023,1,False,True,False,Winter,"Midday
(9-12)",16,69.45,4.340625,False,True,False,4,27,0,Medium,Medium,Coffee
2023-01-27,12:33:27,Hot Chocolate,Takeout,True,False,27360,2023-01-27 12:33:27,12,4.25,1.1,Drink,Hot,Other,74.11764705882354,4.25,3.15,4,Friday,1,January,2023,1,False,True,False,Winter,"Midday
(9-12)",101,503.9,4.989108910891089,False,True,False,4,27,0,Medium,Medium,Other_Drink
2023-01-27,12:36:52,Iced Matcha Latte,Dine-in,False,False,16702,2023-01-27 12:36:52,12,5.25,1.6,Drink,Cold,Tea,69.52380952380952,5.25,3.65,4,Friday,1,January,2023,1,False,True,False,Winter,"Midday
(9-12)",129,937.15,7.264728682170542,False,True,False,4,27,0,High,High,Tea
2023-01-27,12:36:52,Iced Matcha Latte,Dine-in,False,False,16702,2023-01-27 12:36:52,12,5.25,1.6,Drink,Cold,Tea,69.52380952380952,5.25,3.65,4,Friday,1,January,2023,1,False,True,False,Winter,"Midday
(9-12)",129,952.15,7.324230769230769,False,True,False,4,27,0,High,High,Tea
2023-01-27,12:36:52,Reusable Coffee Cup,Dine-in,,False,16702,2023-01-27 12:36:52,12,15.0,6.0,Merchandise,,,60.0,15.0,9.0,4,Friday,1,January,2023,1,False,False,True,Winter,"Midday
(9-12)",130,937.15,7.264728682170542,False,True,False,4,27,0,Premium,Premium,Merchandise
2023-01-27,12:36:52,Reusable Coffee Cup,Dine-in,,False,16702,2023-01-27 12:36:52,12,15.0,6.0,Merchandise,,,60.0,15.0,9.0,4,Friday,1,January,2023,1,False,False,True,Winter,"Midday
(9-12)",130,952.15,7.324230769230769,False,True,False,4,27,0,Premium,Premium,Merchandise
2023-01-27,12:56:01,Flat White,Takeout,False,False,21080,2023-01-27 12:56:01,12,4.75,1.25,Drink,Hot,Coffee,73.68421052631578,4.75,3.5,4,Friday,1,January,2023,1,False,True,False,Winter,"Midday
(9-12)",9,36.75,4.083333333333333,False,True,False,4,27,0,High,High,Coffee
2023-01-28,07:23:28,Latte,Takeout,False,False,21080,2023-01-28 07:23:28,7,4.5,1.2,Drink,Hot,Coffee,73.33333333333333,4.5,3.3,5,Saturday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",10,41.25,4.125,True,False,False,4,28,0,Medium,Medium,Coffee
2023-01-28,07:35:15,Mocha,Takeout,True,False,2321,2023-01-28 07:35:15,7,4.8,1.4,Drink,Hot,Coffee,70.83333333333334,4.8,3.4,5,Saturday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",1,4.8,4.8,True,False,False,4,28,0,High,High,Coffee
2023-01-28,07:36:47,Chai Latte,Takeout,True,False,16892,2023-01-28 07:36:47,7,4.9,1.5,Drink,Hot,Tea,69.38775510204081,4.9,3.4000000000000004,5,Saturday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",17,77.3,4.547058823529412,True,False,False,4,28,0,High,High,Tea
2023-01-28,08:04:52,Chai Latte,Takeout,False,False,25232,2023-01-28 08:04:52,8,4.9,1.5,Drink,Hot,Tea,69.38775510204081,4.9,3.4000000000000004,5,Saturday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",10,48.5,4.85,True,False,False,4,28,0,High,High,Tea
2023-01-28,08:38:02,Latte,Dine-in,False,False,812,2023-01-28 08:38:02,8,4.5,1.2,Drink,Hot,Coffee,73.33333333333333,4.5,3.3,5,Saturday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",11,48.6,4.418181818181818,True,False,False,4,28,0,Medium,Medium,Coffee
2023-01-28,08:42:53,Hot Chocolate,Takeout,True,False,10167,2023-01-28 08:42:53,8,4.25,1.1,Drink,Hot,Other,74.11764705882354,4.25,3.15,5,Saturday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",171,864.8000000000001,5.057309941520468,True,False,False,4,28,0,Medium,Medium,Other_Drink
2023-01-28,09:31:47,Cold Brew,Takeout,False,False,28495,2023-01-28 09:31:47,9,4.75,1.35,Drink,Cold,Coffee,71.57894736842105,4.75,3.4,5,Saturday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",144,1158.55,8.04548611111111,True,False,False,4,28,0,High,High,Coffee
2023-01-28,09:40:41,Iced Latte,Takeout,False,False,948,2023-01-28 09:40:41,9,4.6,1.25,Drink,Cold,Coffee,72.82608695652173,4.6,3.3499999999999996,5,Saturday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",14,64.95,4.639285714285714,True,False,False,4,28,0,Medium,Medium,Coffee
2023-01-28,09:55:53,Green Tea,Takeout,True,False,14545,2023-01-28 09:55:53,9,2.9,0.2,Drink,Hot,Tea,93.10344827586206,2.9,2.6999999999999997,5,Saturday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",1,2.9,2.9,True,False,False,4,28,0,Low,Low,Tea
2023-01-28,10:23:44,Hot Chocolate,Takeout,False,False,25702,2023-01-28 10:23:44,10,4.25,1.1,Drink,Hot,Other,74.11764705882354,4.25,3.15,5,Saturday,1,January,2023,1,True,True,False,Winter,"Midday
(9-12)",217,1470.35,6.775806451612903,True,False,False,4,28,0,Medium,Medium,Other_Drink
2023-01-28,10:26:33,Americano,Dine-in,True,False,25264,2023-01-28 10:26:33,10,3.5,1.0,Drink,Hot,Coffee,71.42857142857143,3.5,2.5,5,Saturday,1,January,2023,1,True,True,False,Winter,"Midday
(9-12)",23,92.45,4.019565217391304,True,False,False,4,28,0,Low,Low,Coffee
2023-01-28,10:59:53,Americano,Takeout,False,False,4147,2023-01-28 10:59:53,10,3.5,1.0,Drink,Hot,Coffee,71.42857142857143,3.5,2.5,5,Saturday,1,January,2023,1,True,True,False,Winter,"Midday
(9-12)",100,655.05,6.5504999999999995,True,False,False,4,28,0,Low,Low,Coffee
2023-01-28,11:01:27,Green Tea,Takeout,False,False,1275,2023-01-28 11:01:27,11,2.9,0.2,Drink,Hot,Tea,93.10344827586206,2.9,2.6999999999999997,5,Saturday,1,January,2023,1,True,True,False,Winter,"Midday
(9-12)",5,19.1,3.8200000000000003,True,False,False,4,28,0,Low,Low,Tea
2023-01-28,11:33:27,Mocha,Takeout,True,False,23177,2023-01-28 11:33:27,11,4.8,1.4,Drink,Hot,Coffee,70.83333333333334,4.8,3.4,5,Saturday,1,January,2023,1,True,True,False,Winter,"Midday
(9-12)",2,8.3,4.15,True,False,False,4,28,0,High,High,Coffee
2023-01-28,12:40:55,Iced Latte,Dine-in,True,False,20890,2023-01-28 12:40:55,12,4.6,1.25,Drink,Cold,Coffee,72.82608695652173,4.6,3.3499999999999996,5,Saturday,1,January,2023,1,True,True,False,Winter,"Midday
(9-12)",220,1686.25,7.6647727272727275,False,True,False,4,28,0,Medium,Medium,Coffee
2023-01-28,12:51:01,Cold Brew,Takeout,True,False,26088,2023-01-28 12:51:01,12,4.75,1.35,Drink,Cold,Coffee,71.57894736842105,4.75,3.4,5,Saturday,1,January,2023,1,True,True,False,Winter,"Midday
(9-12)",23,108.05,4.697826086956522,False,True,False,4,28,0,High,High,Coffee
2023-01-28,13:00:22,Iced Latte,Takeout,False,False,15267,2023-01-28 13:00:22,13,4.6,1.25,Drink,Cold,Coffee,72.82608695652173,4.6,3.3499999999999996,5,Saturday,1,January,2023,1,True,True,False,Winter,"Afternoon
(12-15)",2,9.85,4.925,False,True,False,4,28,0,Medium,Medium,Coffee
2023-01-28,13:08:00,Americano,Takeout,True,False,28811,2023-01-28 13:08:00,13,3.5,1.0,Drink,Hot,Coffee,71.42857142857143,3.5,2.5,5,Saturday,1,January,2023,1,True,True,False,Winter,"Afternoon
(12-15)",1,3.5,3.5,False,True,False,4,28,0,Low,Low,Coffee
2023-01-28,13:26:17,Green Tea,Takeout,True,False,18672,2023-01-28 13:26:17,13,2.9,0.2,Drink,Hot,Tea,93.10344827586206,2.9,2.6999999999999997,5,Saturday,1,January,2023,1,True,True,False,Winter,"Afternoon
(12-15)",5,23.2,4.64,False,True,False,4,28,0,Low,Low,Tea
2023-01-28,14:16:24,Espresso,Takeout,True,False,14571,2023-01-28 14:16:24,14,3.0,0.8,Drink,Hot,Coffee,73.33333333333334,3.0,2.2,5,Saturday,1,January,2023,1,True,True,False,Winter,"Afternoon
(12-15)",110,513.2,4.665454545454546,False,True,False,4,28,0,Low,Low,Coffee
2023-01-28,14:20:46,Flat White,Takeout,False,False,17332,2023-01-28 14:20:46,14,4.75,1.25,Drink,Hot,Coffee,73.68421052631578,4.75,3.5,5,Saturday,1,January,2023,1,True,True,False,Winter,"Afternoon
(12-15)",3,13.8,4.6000000000000005,False,True,False,4,28,0,High,High,Coffee
2023-01-28,14:59:11,Flat White,Dine-in,True,False,23816,2023-01-28 14:59:11,14,4.75,1.25,Drink,Hot,Coffee,73.68421052631578,4.75,3.5,5,Saturday,1,January,2023,1,True,True,False,Winter,"Afternoon
(12-15)",1,4.75,4.75,False,True,False,4,28,0,High,High,Coffee
2023-01-28,15:14:14,Green Tea,Takeout,False,False,19260,2023-01-28 15:14:14,15,2.9,0.2,Drink,Hot,Tea,93.10344827586206,2.9,2.6999999999999997,5,Saturday,1,January,2023,1,True,True,False,Winter,"Afternoon
(12-15)",16,73.8,4.6125,False,False,True,4,28,0,Low,Low,Tea
2023-01-28,15:36:42,Mocha,Dine-in,False,False,24899,2023-01-28 15:36:42,15,4.8,1.4,Drink,Hot,Coffee,70.83333333333334,4.8,3.4,5,Saturday,1,January,2023,1,True,True,False,Winter,"Afternoon
(12-15)",109,530.15,4.863761467889908,False,False,True,4,28,0,High,High,Coffee
2023-01-29,07:03:22,Latte,Takeout,False,False,24899,2023-01-29 07:03:22,7,4.5,1.2,Drink,Hot,Coffee,73.33333333333333,4.5,3.3,6,Sunday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",110,534.65,4.860454545454545,True,False,False,4,29,0,Medium,Medium,Coffee
2023-01-29,07:29:02,Latte,Takeout,False,False,2326,2023-01-29 07:29:02,7,4.5,1.2,Drink,Hot,Coffee,73.33333333333333,4.5,3.3,6,Sunday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",2,8.5,4.25,True,False,False,4,29,0,Medium,Medium,Coffee
2023-01-29,07:33:25,Americano,Takeout,False,False,18085,2023-01-29 07:33:25,7,3.5,1.0,Drink,Hot,Coffee,71.42857142857143,3.5,2.5,6,Sunday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",12,49.75,4.145833333333333,True,False,False,4,29,0,Low,Low,Coffee
2023-01-29,08:18:09,Green Tea,Takeout,True,False,2027,2023-01-29 08:18:09,8,2.9,0.2,Drink,Hot,Tea,93.10344827586206,2.9,2.6999999999999997,6,Sunday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",1,2.9,2.9,True,False,False,4,29,0,Low,Low,Tea
2023-01-29,08:28:24,Green Tea,Takeout,True,False,25158,2023-01-29 08:28:24,8,2.9,0.2,Drink,Hot,Tea,93.10344827586206,2.9,2.6999999999999997,6,Sunday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",21,95.85000000000001,4.564285714285715,True,False,False,4,29,0,Low,Low,Tea
2023-01-29,08:33:27,Iced Coffee,Dine-in,False,False,951,2023-01-29 08:33:27,8,4.0,1.1,Drink,Cold,Coffee,72.5,4.0,2.9,6,Sunday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",21,97.4,4.6380952380952385,True,False,False,4,29,0,Low,Low,Coffee
2023-01-29,08:34:54,Cappuccino,Dine-in,False,False,4446,2023-01-29 08:34:54,8,4.25,1.15,Drink,Hot,Coffee,72.94117647058825,4.25,3.1,6,Sunday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",14,64.15,4.582142857142857,True,False,False,4,29,0,Medium,Medium,Coffee
2023-01-29,08:53:08,Iced Latte,Dine-in,False,False,18308,2023-01-29 08:53:08,8,4.6,1.25,Drink,Cold,Coffee,72.82608695652173,4.6,3.3499999999999996,6,Sunday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",22,93.35,4.243181818181818,True,False,False,4,29,0,Medium,Medium,Coffee
2023-01-29,08:55:02,Americano,Takeout,False,False,904,2023-01-29 08:55:02,8,3.5,1.0,Drink,Hot,Coffee,71.42857142857143,3.5,2.5,6,Sunday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",115,696.95,6.060434782608696,True,False,False,4,29,0,Low,Low,Coffee
2023-01-29,09:02:17,Iced Latte,Takeout,False,False,8630,2023-01-29 09:02:17,9,4.6,1.25,Drink,Cold,Coffee,72.82608695652173,4.6,3.3499999999999996,6,Sunday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",6,28.45,4.741666666666666,True,False,False,4,29,0,Medium,Medium,Coffee
2023-01-29,09:16:35,Hot Chocolate,Dine-in,True,False,11377,2023-01-29 09:16:35,9,4.25,1.1,Drink,Hot,Other,74.11764705882354,4.25,3.15,6,Sunday,1,January,2023,1,True,True,False,Winter,"Morning
(6-9)",12,62.8,5.233333333333333,True,False,False,4,29,0,Medium,Medium,Other_Drink
2023-01-29,10:35:56,Flat White,Dine-in,False,False,8266,2023-01-29 10:35:56,10,4.75,1.25,Drink,Hot,Coffee,73.68421052631578,4.75,3.5,6,Sunday,1,January,2023,1,True,True,False,Winter,"Midday
(9-12)",3,14.3,4.766666666666667,True,False,False,4,29,0,High,High,Coffee
2023-01-29,11:08:29,Matcha Latte,Takeout,True,False,15680,2023-01-29 11:08:29,11,5.25,1.6,Drink,Hot,Tea,69.52380952380952,5.25,3.65,6,Sunday,1,January,2023,1,True,True,False,Winter,"Midday
(9-12)",2,8.75,4.375,True,False,False,4,29,0,High,High,Tea
2023-01-29,11:29:20,Espresso,Takeout,False,False,26774,2023-01-29 11:29:20,11,3.0,0.8,Drink,Hot,Coffee,73.33333333333334,3.0,2.2,6,Sunday,1,January,2023,1,True,True,False,Winter,"Midday
(9-12)",2,7.25,3.625,True,False,False,4,29,0,Low,Low,Coffee
2023-01-29,11:31:14,Iced Coffee,Takeout,False,False,20890,2023-01-29 11:31:14,11,4.0,1.1,Drink,Cold,Coffee,72.5,4.0,2.9,6,Sunday,1,January,2023,1,True,True,False,Winter,"Midday
(9-12)",221,1690.25,7.648190045248869,True,False,False,4,29,0,Low,Low,Coffee
2023-01-29,11:50:10,Mocha,Takeout,False,False,3358,2023-01-29 11:50:10,11,4.8,1.4,Drink,Hot,Coffee,70.83333333333334,4.8,3.4,6,Sunday,1,January,2023,1,True,True,False,Winter,"Midday
(9-12)",3,13.3,4.433333333333334,True,False,False,4,29,0,High,High,Coffee
